tgt_Y,tgt_M,tgt_D,tgt_tz,temperature,humidity,windspeed,winddirection,6hrain,6hsnow,rainprobability,raintype,seawave,skystatus,ss_numberofturbineinuse,ss
2015,8,28,5,20.200001,71,6,41,0,0,10,0,2,2,2.833333333,216.6776667
2015,8,28,6,20.200001,75,5.3,41,0,0,10,0,2,2,1.166666667,26.759
2015,8,28,7,23.299999,60,6,40,0,0,10,0,1.5,2,0.333333333,7.363666667
2015,8,29,0,24.299999,55,7.1,40,0,0,10,0,1.5,2,0,0
2015,8,29,1,25,57,7.1,47,0,0,10,0,1.5,2,0.166666667,3.034
2015,8,29,2,23.700001,60,7.5,50,0,0,10,0,1.5,2,0,0
2015,8,29,3,22.4,65,5.7,55,0,0,10,0,1.5,2,0,0
2015,8,29,4,21.700001,68,4.7,42,0,0,10,0,2,2,0,0
2015,8,29,5,21.299999,72,5.4,34,0,0,10,0,2,2,0.166666667,1.057333333
2015,8,29,6,20.799999,75,4.8,26,0,0,10,0,2,2,0,0
2015,8,29,7,22.799999,65,4.9,32,0,0,10,0,2,2,0,0
2015,8,30,0,24.4,55,4.5,26,0,0,10,0,2,2,0,0
2015,8,30,1,25.4,52,4.4,22,0,0,10,0,2,2,5.277777778,226.3483333
2015,8,30,2,23.200001,66,5,322,0,0,10,0,2,2,1.888888889,42.40633333
2015,8,30,3,21.5,68,3.6,329,0,0,10,0,1,2,0,0
2015,8,30,4,21,79,3.6,319,0,0,10,0,1,2,0.111111111,1.624
2015,8,30,5,19.799999,80,4.1,314,0,0,10,0,1,2,3.055555556,86.024
2015,8,30,6,19.200001,83,2.9,312,0,0,10,0,1,2,0.111111111,0.964666667
2015,8,30,7,23.299999,68,3.4,316,0,0,10,0,1,2,0,0
2015,8,31,0,25.5,56,3.4,345,0,0,10,0,0.5,2,4.166666667,166.2903333
2015,8,31,1,26,55,3.3,48,0,0,0,0,0.5,1,7.333333333,968.6543333
2015,8,31,2,23.9,65,4,35,0,0,0,0,0.5,1,5.055555556,421.9866667
2015,8,31,3,22.200001,79,2.7,323,0,0,0,0,0.5,1,8.055555556,1504.038333
2015,8,31,4,20.299999,84,2.8,318,0,0,0,0,0.5,1,9.611111111,2104.999333
2015,8,31,5,18.1,82,2.7,300,0,0,0,0,0.5,1,10,4079.668
2015,8,31,6,17.299999,85,2.7,311,0,0,0,0,0.5,1,10,4563.044667
2015,8,31,7,24.299999,64,2.1,317,0,0,0,0,0.5,1,10,5236.618667
2015,9,1,0,26,52,1.9,335,0,0,0,0,0.5,1,10,5046.791667
2015,9,1,1,26.6,55,3,336,0,0,10,0,0.5,2,9.611111111,6778.005333
2015,9,1,2,24,69,2.9,330,0,0,20,0,0.5,3,9.722222222,1413.378
2015,9,1,3,22.299999,79,1.9,329,0,0,20,0,0.5,3,8.666666667,819.9666667
2015,9,1,4,21.200001,79,2,266,0,0,20,0,0.5,3,7.166666667,314.0643333
2015,9,1,5,20.700001,81,2,241,0,0,30,0,0.5,4,8.777777778,598.8766667
2015,9,1,6,20.5,84,2,233,0,0,30,0,0.5,4,6.666666667,437.803
2015,9,1,7,22.4,80,1.3,293,5,0,60,1,0.5,4,1.222222222,28.30333333
2015,9,2,0,22.200001,79,3.5,308,5,0,60,1,0.5,4,0.833333333,12.665
2015,9,2,1,22.799999,75,3.5,323,5,0,60,1,0.5,4,6.666666667,503.1803333
2015,9,2,2,20.5,85,2.8,305,5,0,60,1,0.5,4,2.222222222,92.43933333
2015,9,2,3,19.5,82,3.2,297,0,0,24,0,0.5,3,3.722222222,328.2146667
2015,9,2,4,19.6,76,2.8,315,0,0,20,0,0.5,3,9,1793.664333
2015,9,2,5,18.4,79,2.4,323,0,0,10,0,0.5,2,9.5,4224.555667
2015,9,2,6,18.5,79,3.2,336,0,0,10,0,0.5,2,10,5338.527
2015,9,2,7,22.299999,60,3,332,0,0,10,0,0.5,2,10,6527.711667
2015,9,3,0,24.200001,50,3.2,346,0,0,9,0,0.5,2,9.666666667,2893.052333
2015,9,3,1,23.799999,50,4.5,350,0,0,0,0,0.5,1,5.944444444,593.6936667
2015,9,3,2,22.200001,63,5.4,348,0,0,0,0,0.5,1,0,0
2015,9,3,3,19.9,71,4.3,342,0,0,0,0,0.5,1,0,0
2015,9,3,4,19.799999,71,3.7,7,0,0,0,0,0.5,1,2.944444444,124.6083333
2015,9,3,5,17.9,74,2.4,31,0,0,0,0,0.5,2,4.555555556,437.4533333
2015,9,3,6,18.1,83,2.5,56,0,0,10,0,0.5,2,8.888888889,4191.478667
2015,9,3,7,23,69,3.1,78,0,0,20,0,0.5,3,9.555555556,2740.013667
2015,9,4,0,25.299999,64,4,77,0,0,20,0,0.5,3,9.944444444,6151.026
2015,9,4,1,25.5,64,4.5,62,0,0,20,0,1,3,10,3743.607
2015,9,4,2,23.299999,63,6,62,0,0,20,0,1,3,10,6200.225667
2015,9,4,3,22,70,4.5,69,0,0,20,0,1,3,7.777777778,3517.268333
2015,9,4,4,20.9,75,4,71,0,0,20,0,1,3,0,0
2015,9,4,5,20.299999,77,4.5,71,0,0,20,0,1.5,3,0.722222222,252.0123333
2015,9,4,6,19.9,80,4.5,65,0,0,20,0,1,3,0.5,47.21666667
2015,9,4,7,23.5,71,4.9,64,0,0,20,0,1,3,3.5,143.6986667
2015,9,5,0,25,68,4.9,62,0,0,20,0,1,3,4.166666667,140.7503333
2015,9,5,1,24.299999,72,4.8,56,0,0,30,0,1,4,0,0
2015,9,5,2,23.299999,80,5.5,62,0,0,30,0,1,4,4.222222222,308.015
2015,9,5,3,22.299999,86,5.4,66,5,0,30,0,1,4,9.611111111,774.4963333
2015,9,5,4,21.4,86,4.3,62,5,0,47,1,1.5,4,10,2686.127667
2015,9,5,5,20.799999,86,4.7,56,5,0,47,1,1.5,4,10,5619.863333
2015,9,5,6,20.4,83,4.3,43,5,0,47,1,1.5,4,10,4844.465
2015,9,5,7,21.299999,78,5.4,46,5,0,60,1,1.5,4,9.5,9133.993
2015,9,6,0,22.5,74,5.4,42,5,0,48,1,1,4,9.944444444,12876.99867
2015,9,6,1,23,76,5.3,47,5,0,70,1,1,4,10,11756.15133
2015,9,6,2,22.4,76,5.4,45,5,0,70,1,1,4,10,6912.252667
2015,9,6,3,21.799999,85,5.3,56,5,0,60,1,1.5,4,10,6081.368
2015,9,6,4,21.9,80,5.4,54,5,0,61,1,1.5,4,10,4988.175333
2015,9,6,5,20.200001,82,4.8,41,0,0,29,0,1.5,4,10,4594.334667
2015,9,6,6,20.299999,84,4.9,23,0,0,30,0,1.5,4,10,1346.624333
2015,9,6,7,23,72,5.5,19,0,0,20,0,1,3,8.055555556,4555.181333
2015,9,7,0,24.5,62,4.9,27,0,0,20,0,1,3,9,3477.301
2015,9,7,1,23.700001,62,4.4,24,0,0,10,0,1.5,2,9,2868.111667
2015,9,7,2,22.700001,71,5.5,18,0,0,10,0,1.5,2,9.611111111,3497.847
2015,9,7,3,21.200001,73,3.8,15,0,0,0,0,1,1,10,5825.786667
2015,9,7,4,20.200001,72,3.9,39,0,0,0,0,1,1,10,6323.578333
2015,9,7,5,19.799999,79,3.3,26,0,0,0,0,1.5,1,10,5310.410667
2015,9,7,6,19.700001,80,3.2,38,0,0,0,0,1.5,1,9.888888889,4291.041
2015,9,7,7,22.299999,70,3.4,44,0,0,0,0,1,1,9,3222.449667
2015,9,8,0,24.4,63,3.4,41,0,0,0,0,1.5,1,9,6000.28
2015,9,8,1,24.1,60,4,49,0,0,10,0,1.5,2,9,5497.129333
2015,9,8,2,22.200001,65,4.1,55,0,0,10,0,1,2,9,5738.166333
2015,9,8,3,20.299999,79,1.9,25,0,0,10,0,1,2,9,6064.581333
2015,9,8,4,20.299999,79,2.1,10,0,0,10,0,1,2,9,7490.952
2015,9,8,5,19.200001,80,2.6,349,0,0,20,0,1,3,9.5,6611.804667
2015,9,8,6,18.799999,87,2.6,339,0,0,20,0,1,3,10,4183.187
2015,9,8,7,22.299999,68,2.1,347,0,0,20,0,1,3,10,5307.480333
2015,9,9,0,24.4,57,2.1,17,0,0,20,0,0.5,3,10,6642.928667
2015,9,9,1,24.299999,60,3,25,0,0,20,0,0.5,3,10,3930.356
2015,9,9,2,22.4,70,2.9,15,0,0,10,0,0.5,2,10,3816.906667
2015,9,9,3,20.1,84,1.7,320,0,0,10,0,0.5,2,10,4387.878667
2015,9,9,4,19.1,84,1.9,328,0,0,10,0,0.5,2,10,4619.694
2015,9,9,5,18.200001,84,2.1,332,0,0,10,0,0.5,2,9.944444444,2135.260667
2015,9,9,6,18.299999,87,1.6,316,0,0,10,0,0.5,2,9.777777778,4526.272333
2015,9,9,7,21.6,69,1.5,270,0,0,10,0,0.5,2,10,8235.926
2015,9,10,0,24.299999,60,1.7,350,0,0,10,0,0.5,2,10,6098.121667
2015,9,10,1,25,62,3,24,0,0,20,0,0.5,3,10,3575.516667
2015,9,10,2,22.700001,74,4.1,7,0,0,20,0,0.5,3,10,3919.677
2015,9,10,3,20.799999,82,2.4,336,0,0,20,0,0.5,3,5.055555556,436.3473333
2015,9,10,4,19.9,81,3.1,330,0,0,20,0,0.5,3,8.055555556,652.675
2015,9,10,5,19.200001,84,2.8,326,0,0,20,0,0.5,3,7.777777778,510.3916667
2015,9,10,6,18.200001,89,2.9,336,0,0,10,0,0.5,2,1.5,41.99433333
2015,9,10,7,24,70,1.9,8,0,0,10,0,0.5,2,6.388888889,2262.077333
2015,9,11,0,25.200001,60,2.8,66,0,0,0,0,0.5,2,10,3507.781333
2015,9,11,1,26,60,4.1,78,0,0,0,0,0.5,1,10,3534.573
2015,9,11,2,23.299999,67,4.5,77,0,0,0,0,0.5,1,6.444444444,570.8276667
2015,9,11,3,22,73,3,75,0,0,0,0,0.5,1,0,0
2015,9,11,4,21.799999,78,3,77,0,0,0,0,0.5,1,3,75.743
2015,9,11,5,19.5,80,3.1,72,0,0,0,0,0.5,1,8.833333333,780.2913333
2015,9,11,6,19.299999,84,3.3,81,0,0,0,0,0.5,1,6.055555556,1580.264
2015,9,11,7,24.1,74,3.1,90,0,0,11,0,1,3,10,6247.537333
2015,9,12,0,25.200001,69,3.9,94,0,0,20,0,1,3,10,3266.677333
2015,9,12,1,25.299999,68,4.1,102,0,0,20,0,1,3,9.388888889,2389.434
2015,9,12,2,24.4,75,5,102,0,0,20,0,1,3,7,1890.744667
2015,9,12,3,22.299999,80,3.9,109,0,0,20,0,0.5,3,9.555555556,1368.754
2015,9,12,4,22,83,2.8,115,0,0,20,0,0.5,3,9.944444444,5305.230333
2015,9,12,5,20.9,86,2.9,117,0,0,24,0,0.5,3,9.5,1117.747
2015,9,12,6,20.9,88,3.3,108,0,0,30,0,0.5,4,10,1690.462
2015,9,12,7,23,83,2.9,106,5,0,60,1,0.5,4,10,5675.249667
2015,9,13,0,23.299999,85,3.4,105,5,0,60,1,0.5,4,10,8280.683333
2015,9,13,1,23.4,90,4.7,101,40,0,81,1,1,4,10,1747.598667
2015,9,13,2,21.799999,92,5.5,78,40,0,90,1,1.5,4,10,5435.241333
2015,9,13,3,21.9,90,4.8,90,20,0,80,1,1.5,4,9.722222222,3494.387
2015,9,13,4,21.9,90,4.1,58,20,0,65,1,1.5,4,10,3500.849333
2015,9,13,5,22.299999,90,2.9,122,5,0,60,1,1.5,4,10,4049.74
2015,9,13,6,22.299999,90,5.2,53,0,0,30,0,1,4,9.555555556,3800.760333
2015,9,13,7,23.5,83,4.5,30,0,0,29,0,1.5,4,9,4693.045667
2015,9,14,0,23.9,76,6,47,0,0,30,0,2,4,9,2494.824333
2015,9,14,1,23.799999,78,5.7,51,0,0,24,0,1.5,3,8.944444444,1087.775333
2015,9,14,2,22.9,78,5.8,53,0,0,20,0,1.5,3,8.888888889,827.5006667
2015,9,14,3,21.700001,75,4.7,36,0,0,20,0,1,3,8.777777778,1460.504
2015,9,14,4,21.200001,73,4.3,30,0,0,20,0,1,3,9,4182.725667
2015,9,14,5,20.6,79,3.3,38,0,0,20,0,1,3,9,4571.787
2015,9,14,6,20.700001,83,3.3,28,0,0,20,0,1,3,9.777777778,3166.724
2015,9,14,7,23.4,72,2.8,35,0,0,20,0,1,3,10,3991.268333
2015,9,15,0,24.299999,65,4.5,31,0,0,20,0,1,3,10,3654.196
2015,9,15,1,24.4,62,4.4,29,0,0,20,0,1,3,10,3287.575667
2015,9,15,2,22.9,70,4.9,31,0,0,20,0,1,3,10,2228.148333
2015,9,15,3,21.200001,75,2.9,355,0,0,10,0,1,2,10,2602.88
2015,9,15,4,20.799999,80,2.8,327,0,0,10,0,1,2,10,4125.546
2015,9,15,5,20.4,86,2.6,333,0,0,10,0,1,2,10,6043.149
2015,9,15,6,19.799999,83,2.7,35,0,0,10,0,1,2,10,7204.236667
2015,9,15,7,23.299999,70,3.2,37,0,0,10,0,1,2,10,5330.326
2015,9,16,0,25,60,3.4,11,0,0,10,0,1,2,10,5037.464667
2015,9,16,1,25.4,56,3.2,13,0,0,10,0,0.5,2,10,5214.096667
2015,9,16,2,23.1,70,2.3,340,0,0,10,0,0.5,2,10,8221.098333
2015,9,16,3,20.299999,80,2.1,331,0,0,10,0,0.5,2,10,7358.539
2015,9,16,4,20.1,81,2,329,0,0,10,0,0.5,2,10,5333.957333
2015,9,16,5,19.799999,81,2,38,0,0,0,0,0.5,1,10,6713.431
2015,9,16,6,19.9,84,2.4,36,0,0,0,0,0.5,1,10,10105.59567
2015,9,16,7,23.4,68,3,49,0,0,0,0,1,1,10,7498.483
2015,9,17,0,24.9,60,4,54,0,0,0,0,1,1,10,7848.389667
2015,9,17,1,25.299999,60,5.8,58,0,0,1,0,1.5,1,10,6363.111667
2015,9,17,2,23.4,60,4.9,61,0,0,10,0,1.5,2,10,4202.828333
2015,9,17,3,21.4,74,3.1,56,0,0,0,0,1.5,1,10,5114.073667
2015,9,17,4,21.200001,74,3.1,64,0,0,10,0,1.5,2,10,4557.585
2015,9,17,5,20.4,79,3,61,0,0,10,0,1.5,2,9.166666667,1237.621
2015,9,17,6,19.799999,79,3.6,47,0,0,10,0,1.5,2,9,1543.035667
2015,9,17,7,24.299999,64,3.4,67,0,0,0,0,1.5,1,9,4004.097333
2015,9,18,0,26,57,4,65,0,0,0,0,1.5,1,9,2004.727333
2015,9,18,1,25.299999,60,5,77,0,0,0,0,1.5,1,9,1831.415667
2015,9,18,2,24.299999,63,5.5,72,0,0,0,0,2,1,9,1749.949333
2015,9,18,3,23.4,71,4,64,0,0,10,0,2,2,9,2163.976667
2015,9,18,4,22.299999,71,3,73,0,0,10,0,2,2,9,2524.985667
2015,9,18,5,22.1,75,3,72,1,0,57,1,2,4,9,1390.030333
2015,9,18,6,21.299999,80,3.8,66,0,0,30,0,2,4,7.333333333,667.5826667
2015,9,18,7,23.4,70,3.9,62,0,0,30,0,2,4,8.666666667,608.6223333
2015,9,19,0,24.5,69,5,72,0,0,30,0,2,4,9,996.304
2015,9,19,1,25.4,68,5,79,0,0,30,0,2,4,9,1255.997333
2015,9,19,2,23.799999,65,6,82,0,0,30,0,2.5,4,9,2736.257
2015,9,19,3,22.299999,78,5.3,88,5,0,30,0,2,4,8.5,803.2433333
2015,9,19,4,21.700001,78,5.3,84,5,0,47,1,2,4,8.833333333,956.1
2015,9,19,5,21.299999,80,4.3,94,5,0,47,1,2,4,9,731.972
2015,9,19,6,20.299999,80,4.3,89,5,0,64,1,2,4,8.5,627.7843333
2015,9,19,7,21.4,85,4,95,20,0,80,1,2,4,8.388888889,700.7203333
2015,9,20,0,22.1,86,4,106,20,0,80,1,1.5,4,8.444444444,747.676
2015,9,20,1,21.200001,90,5.1,115,20,0,90,1,1.5,4,9,1352.124667
2015,9,20,2,20.1,95,6.4,100,20,0,90,1,1.5,4,6.944444444,478.4653333
2015,9,20,3,20.4,90,6.3,116,20,0,90,1,1.5,4,0.833333333,19.56633333
2015,9,20,4,21.799999,90,6.4,140,20,0,90,1,2,4,2.5,84.86933333
2015,9,20,5,22.200001,90,8.6,168,20,0,90,1,2,4,8.333333333,790.7113333
2015,9,20,6,23.9,90,9.9,192,20,0,86,1,2,4,6.388888889,743.4706667
2015,9,20,7,25.299999,95,9.1,212,10,0,84,1,2,4,8,2060.586
2015,9,21,0,25.200001,93,9.4,231,10,0,70,1,2,4,8,1822.860667
2015,9,21,1,24.5,93,9.5,252,5,0,60,1,2,4,7.888888889,2043.236
2015,9,21,2,22.9,81,9.8,297,5,0,60,1,1.5,4,8,2019.053
2015,9,21,3,20.200001,80,12,317,0,0,30,0,1,3,7.833333333,648.2206667
2015,9,21,4,18.700001,74,9.3,328,0,0,20,0,1,3,9,1295.624333
2015,9,21,5,17,75,7,336,0,0,10,0,1,2,8.944444444,829.6476667
2015,9,21,6,16.6,73,7,341,0,0,10,0,1,2,6.944444444,470.1113333
2015,9,21,7,18.6,53,10.6,354,0,0,0,0,1,1,4.555555556,216.974
2015,9,22,0,21.200001,48,10.2,344,0,0,0,0,0.5,1,4.666666667,406.453
2015,9,22,1,22.200001,53,4.8,308,0,0,0,0,0.5,1,8.5,869.3846667
2015,9,22,2,20.200001,60,4.2,297,0,0,0,0,0.5,1,8.944444444,1372.233333
2015,9,22,3,17.700001,72,3.6,278,0,0,0,0,0.5,1,7.833333333,1810.992
2015,9,22,4,17.200001,77,3,289,0,0,0,0,0.5,1,5.666666667,2851.107333
2015,9,22,5,15,78,2.4,298,0,0,10,0,0.5,2,0.0555555556,16.12966667
2015,9,22,6,15,75,1.9,279,0,0,10,0,0.5,2,6,598.702
2015,9,22,7,20.299999,70,2,302,0,0,10,0,0.5,2,7.944444444,654.5926667
2015,9,23,0,22.799999,52,1.7,319,0,0,10,0,0.5,2,7.388888889,497.358
2015,9,23,1,24,52,3.4,331,0,0,10,0,0.5,2,8.5,1025.523333
2015,9,23,2,21.1,77,3.9,313,0,0,10,0,0.5,2,8.444444444,976.366
2015,9,23,3,18.6,75,2.5,328,0,0,10,0,0.5,2,9,2374.937667
2015,9,23,4,17.6,81,2.5,326,0,0,10,0,0.5,2,9,6768.908667
2015,9,23,5,17.1,84,3,325,0,0,10,0,0.5,2,9,8560.477667
2015,9,23,6,16.5,79,3,339,0,0,10,0,0.5,2,9,10152.27
2015,9,23,7,21.299999,68,2.4,354,0,0,20,0,0.5,3,9,15521.00567
2015,9,24,0,23.5,54,2.9,48,0,0,20,0,0.5,3,9,13451.35867
2015,9,24,1,23.4,54,4,54,0,0,20,0,0.5,3,9,11628.34533
2015,9,24,2,20.4,60,3.1,50,0,0,20,0,0.5,3,9,9763.08
2015,9,24,3,19.9,65,2.1,71,0,0,20,0,0.5,3,8.277777778,6840.141333
2015,9,24,4,19.1,65,2.1,60,0,0,20,0,1,3,7.166666667,4855.972
2015,9,24,5,18.9,71,2,53,0,0,20,0,1,3,9,3716.531667
2015,9,24,6,18.299999,77,3.1,59,0,0,20,0,1,3,9,2247.442333
2015,9,24,7,20.700001,63,2,54,0,0,20,0,0.5,3,9,2190.145667
2015,9,25,0,22.4,52,3,72,0,0,20,0,0.5,3,9,2180.464667
2015,9,25,1,23.299999,55,3,61,0,0,20,0,0.5,3,9,2119.289333
2015,9,25,2,20.299999,65,3.2,46,0,0,0,0,0.5,1,8.777777778,1000.902333
2015,9,25,3,19,70,2.1,52,0,0,0,0,0.5,1,9,1690.104
2015,9,25,4,18,70,2,55,0,0,0,0,0.5,1,8.111111111,2553.398667
2015,9,25,5,16.700001,71,2.5,41,0,0,0,0,0.5,1,9,1738.632667
2015,9,25,6,15.8,80,2.4,40,0,0,0,0,0.5,1,6.333333333,428.595
2015,9,25,7,21,58,2,9,0,0,0,0,0.5,1,5.555555556,721.0896667
2015,9,26,0,23.4,50,2,34,0,0,0,0,0.5,1,9,2513.157333
2015,9,26,1,23.299999,50,3.6,34,0,0,0,0,0.5,1,9,2934.442333
2015,9,26,2,21.299999,61,4.5,39,0,0,0,0,0.5,1,9,1953.587
2015,9,26,3,18.799999,69,2.3,41,0,0,0,0,0.5,1,9,1660.595
2015,9,26,4,17.799999,75,2.4,36,0,0,0,0,0.5,1,10,2289.549667
2015,9,26,5,15.9,79,3.1,38,0,0,0,0,0.5,1,10,1986.308333
2015,9,26,6,15.1,75,2.3,47,0,0,0,0,1,1,10,3720.854333
2015,9,26,7,21.200001,64,2.9,71,0,0,0,0,0.5,1,10,4988.917333
2015,9,27,0,23.200001,60,3.2,74,0,0,0,0,0.5,1,10,3982.768333
2015,9,27,1,22.299999,55,4.1,62,0,0,0,0,1,1,10,2282.353667
2015,9,27,2,20.299999,65,4.5,67,0,0,10,0,1,2,10,2072.875
2015,9,27,3,19.299999,74,3.3,54,0,0,10,0,1,2,10,3727.318333
2015,9,27,4,18.4,71,3.4,63,0,0,20,0,1,3,9.166666667,3872.351
2015,9,27,5,18.1,74,3.1,46,0,0,20,0,1,3,9,3977.316667
2015,9,27,6,18.9,83,3.3,47,0,0,30,0,1,4,9,2180.106
2015,9,27,7,20.299999,70,2.3,38,0,0,30,0,1,4,9,1843.361667
2015,9,28,0,21.5,60,2.2,26,0,0,30,0,1,4,9,2169.729
2015,9,28,1,22.299999,55,3,6,0,0,26,0,0.5,3,9,2733.404
2015,9,28,2,20.200001,77,3.3,323,0,0,20,0,0.5,3,9,2802.579
2015,9,28,3,19.200001,85,2.3,312,0,0,10,0,0.5,2,9,2927.709333
2015,9,28,4,18.700001,78,3,322,0,0,10,0,0.5,2,9.5,4286.271667
2015,9,28,5,17.700001,84,2.8,311,0,0,30,0,0.5,4,10,3698.832
2015,9,28,6,17.700001,84,3.2,305,0,0,30,0,0.5,4,10,2779.227667
2015,9,28,7,19.4,70,3.5,320,0,0,29,0,0.5,4,10,2656.725
2015,9,29,0,20.700001,61,4.6,314,0,0,30,0,0.5,4,10,4045.194
2015,9,29,1,21.200001,60,5.2,319,0,0,20,0,0.5,3,9.944444444,2114.707333
2015,9,29,2,18.200001,60,5.2,318,0,0,10,0,0.5,2,10,2935.735
2015,9,29,3,16.200001,68,3.1,312,0,0,10,0,0.5,2,10,4255.782333
2015,9,29,4,15.3,64,3.1,310,0,0,10,0,0.5,2,10,7599.670333
2015,9,29,5,14.2,68,2.5,284,0,0,10,0,0.5,2,10,5027.409
2015,9,29,6,12.2,73,2.6,262,0,0,10,0,0.5,2,10,6135.568333
2015,9,29,7,18,57,2,251,0,0,10,0,0.5,2,10,5355.866
2015,9,30,0,21.200001,50,3.3,215,0,0,20,0,0.5,3,10,5025.764
2015,9,30,1,22.4,54,3,230,0,0,30,0,0.5,3,10,4787.649
2015,9,30,2,19.1,66,5.1,257,0,0,30,0,0.5,3,10,5481.449333
2015,9,30,3,18.1,71,2.5,259,0,0,10,0,0.5,2,10,5163.597667
2015,9,30,4,17,71,2.9,291,0,0,10,0,0.5,2,10,3681.202667
2015,9,30,5,14.6,62,4.3,305,0,0,14,0,0.5,2,10,3621.87
2015,9,30,6,14.3,57,3.9,314,0,0,10,0,0.5,2,9.888888889,2290.181333
2015,9,30,7,17.4,55,4.3,302,0,0,10,0,0.5,2,10,4232.864667
2015,10,1,0,19.4,50,6,294,0,0,10,0,0.5,2,10,8834.145667
2015,10,1,1,20,47,4.2,291,0,0,10,0,0.5,2,9.555555556,4309.073
2015,10,1,2,16.700001,61,5.6,289,0,0,10,0,0.5,2,8.888888889,15059.24133
2015,10,1,3,14.8,64,3.6,286,0,0,10,0,0.5,2,9.666666667,17269.26067
2015,10,1,4,14.9,69,3.3,282,0,0,10,0,0.5,2,9.722222222,16528.908
2015,10,1,5,14.6,62,3.2,278,0,0,30,0,0.5,3,9.666666667,10235.52967
2015,10,1,6,14.3,65,3.2,310,0,0,30,0,0.5,3,9.722222222,18821.02067
2015,10,1,7,17.4,65,3.1,308,0,0,30,0,0.5,3,9.666666667,17414.53367
2015,10,2,0,19.4,61,4.8,317,0,0,24,0,0.5,3,8.777777778,16947.29733
2015,10,2,1,19.5,54,4.4,322,0,0,20,0,0.5,3,7.444444444,13542.93967
2015,10,2,2,17.299999,60,4.4,328,0,0,19,0,0.5,3,9.555555556,13475.928
2015,10,2,3,16.5,65,3.4,318,0,0,20,0,0.5,3,10,12116.50667
2015,10,2,4,15.3,65,2.5,312,0,0,10,0,0.5,2,10,6542.816
2015,10,2,5,14,69,2.9,302,0,0,10,0,0.5,2,10,6198.521667
2015,10,2,6,14.1,66,2.8,324,0,0,10,0,0.5,2,10,3614.350333
2015,10,2,7,19,55,2.9,340,0,0,0,0,0.5,1,9.833333333,4274.879667
2015,10,3,0,21,47,3.4,336,0,0,0,0,0.5,1,10,5833.933
2015,10,3,1,21.4,45,4.1,333,0,0,0,0,0.5,1,7.111111111,2246.057667
2015,10,3,2,17.4,59,4.3,326,0,0,0,0,0.5,1,8.166666667,2857.385667
2015,10,3,3,16.299999,64,2.4,313,0,0,0,0,0.5,1,3.388888889,87.436
2015,10,3,4,15.3,69,3.1,329,0,0,0,0,0.5,1,6.277777778,483.4213333
2015,10,3,5,14,77,3.1,332,0,0,0,0,0.5,1,0.611111111,12.29933333
2015,10,3,6,13.1,82,3.1,329,0,0,0,0,0.5,1,4.444444444,411.785
2015,10,3,7,19.4,61,3,338,0,0,0,0,0.5,1,10,2134.304667
2015,10,4,0,21.799999,45,1.9,338,0,0,0,0,0.5,1,10,4526.809
2015,10,4,1,23,48,3.4,337,0,0,0,0,0.5,1,10,10267.154
2015,10,4,2,19.700001,65,3.5,326,0,0,0,0,0.5,1,10,14943.87033
2015,10,4,3,16.799999,77,2.2,318,0,0,0,0,0.5,1,10,10711.127
2015,10,4,4,15.2,81,2.4,322,0,0,0,0,0.5,1,10,3507.941333
2015,10,4,5,14.9,80,2.1,327,0,0,0,0,0.5,2,10,2135.568333
2015,10,4,6,13.6,84,1.4,347,0,0,0,0,0.5,1,8.555555556,695.0396667
2015,10,4,7,19.5,69,1.1,72,0,0,0,0,0.5,1,8.277777778,626.321
2015,10,5,0,21.4,55,2,88,0,0,0,0,0.5,1,9.388888889,944.9153333
2015,10,5,1,22.4,50,2.8,114,0,0,0,0,0.5,1,9.888888889,2125.655667
2015,10,5,2,19.9,60,3.2,88,0,0,0,0,0.5,1,9.444444444,1692.069
2015,10,5,3,18.4,70,2.5,78,0,0,0,0,0,1,4.666666667,576.775
2015,10,5,4,16.200001,73,2.4,78,0,0,0,0,0,1,7.666666667,734.0676667
2015,10,5,5,13.6,75,1.4,53,0,0,4,0,0.5,1,7.777777778,449.467
2015,10,5,6,13.4,75,1.4,31,0,0,4,0,0.5,2,1.666666667,49.542
2015,10,5,7,19.4,69,2,346,0,0,0,0,0.5,1,0,0
2015,10,6,0,21.299999,46,2.1,353,0,0,0,0,0.5,1,6.277777778,446.671
2015,10,6,1,22.5,59,4.1,351,0,0,0,0,0.5,1,7.5,618.2906667
2015,10,6,2,19.200001,67,3.9,339,0,0,0,0,0.5,1,8.277777778,647.411
2015,10,6,3,16.700001,71,2.4,329,0,0,0,0,0.5,1,6.777777778,464.2676667
2015,10,6,4,16.200001,72,1.7,349,0,0,0,0,0.5,1,8.555555556,709.9233333
2015,10,6,5,15.9,72,2.4,34,0,0,0,0,0.5,1,9,685.916
2015,10,6,6,15.3,76,2.8,40,0,0,0,0,0.5,1,7.888888889,656.8966667
2015,10,6,7,19.9,60,3.5,41,0,0,0,0,0.5,1,6.055555556,204.4483333
2015,10,7,0,21.799999,52,3.4,41,0,0,0,0,0.5,1,8.277777778,1034.944333
2015,10,7,1,22.299999,56,4.4,42,0,0,0,0,1,1,8.944444444,971.829
2015,10,7,2,19.6,60,4.5,55,0,0,0,0,1,1,8.277777778,672.8063333
2015,10,7,3,17.9,68,3,66,0,0,0,0,1,1,8.277777778,687.8376667
2015,10,7,4,17.299999,73,2.9,40,0,0,0,0,1,1,8.777777778,859.494
