tgt_Y,tgt_M,tgt_D,tgt_tz,temperature,humidity,windspeed,winddirection,6hrain,6hsnow,rainprobability,raintype,seawave,skystatus,hk1_numberofturbineinuse,hk1,hk2_numberofturbineinuse,hk2
2017,8,15,7,27,90,3.6,273,0,0,20,1,1,3,0.666666667,41.45555556,3.777777778,1041.939667
2017,8,16,0,28,80,3.5,286,0,0,20,1,1,3,0.944444444,53.38333333,3.944444444,1101.788333
2017,8,16,1,30,70,3.5,280,0,0,20,1,1,3,1,72.6,3.611111111,700.8313333
2017,8,16,2,30,75,3.2,296,0,0,20,0,1,3,1,110.2388889,3.944444444,1319.457667
2017,8,16,3,28,75,3.2,311,0,0,20,1,0.5,3,1,78.07222222,4,1100.4
2017,8,16,4,27,85,2.3,263,0,0,20,0,0.5,3,0.555555556,36.21111111,3.611111111,496.045
2017,8,16,5,26,85,2.4,268,0,0,20,0,0.5,3,0.111111111,1.105555556,3.388888889,332.6046667
2017,8,16,6,26,90,2.2,291,10,0,60,0,0.5,4,0,0,0,0
2017,8,16,7,25,90,2.2,302,10,0,60,0,0.5,4,0,0,0,0
2017,8,17,0,28,80,3.4,330,5,0,60,0,0.5,4,0,0,0,0
2017,8,17,1,29,75,3.2,332,5,0,30,0,0.5,4,0,0,0,0
2017,8,17,2,29,70,3.4,343,0,0,20,0,0.5,3,0.333333333,21.19444444,0.777777778,119.229
2017,8,17,3,28,75,3.6,330,0,0,20,0,0.5,3,0.111111111,1.255555556,0.277777778,17.671
2017,8,17,4,26,85,2.5,5,0,0,10,0,0.5,2,0.888888889,91.65,4,956.1883333
2017,8,17,5,26,85,2.1,352,0,0,10,0,0.5,2,0.277777778,5.666666667,4,480.7346667
2017,8,17,6,25,90,2.7,340,0,0,10,0,0.5,2,1.722222222,199.0055556,4,935.8026667
2017,8,17,7,25,90,2.5,333,0,0,10,0,0.5,2,0.333333333,22.14444444,1.055555556,155.1406667
2017,8,18,0,29,75,1.7,28,0,0,10,0,0.5,2,0,0,0,0
2017,8,18,1,30,70,1.3,342,0,0,10,0,0.5,2,0,0,0,0
2017,8,18,2,30,70,1.9,354,0,0,10,0,0.5,2,0,0,0.888888889,64.25666667
2017,8,18,3,29,75,2.5,21,0,0,20,0,0.5,3,0.5,11.18888889,3,230.4483333
2017,8,18,4,26,90,2.5,53,0,0,20,0,0.5,3,0.222222222,6.338888889,2.277777778,135.759
2017,8,18,5,26,95,1.9,72,0,0,20,0,0.5,3,0,0,0.277777778,5.998
2017,8,18,6,25,95,1.7,93,0,0,20,0,0.5,3,0,0,0.0555555556,1.298333333
2017,8,18,7,25,95,2,93,0,0,20,0,0.5,3,0,0,0,0
2017,8,19,0,30,75,1.7,111,0,0,20,0,0.5,3,0,0,0,0
2017,8,19,1,31,65,1.4,17,0,0,20,0,0.5,3,0.944444444,40.67777778,2.555555556,335.0803333
2017,8,19,2,31,70,1.1,27,0,0,20,0,0.5,3,0.333333333,11.29444444,4,472.6556667
2017,8,19,3,29,75,2.3,151,5,0,60,0,0.5,4,2,432.8111111,4,1579.428333
2017,8,19,4,27,85,3.7,146,20,0,90,0,0.5,4,1.5,347.6888889,3.444444444,1256.51
2017,8,19,5,26,90,3.8,147,20,0,90,1,0.5,4,1.777777778,744.6388889,3.666666667,2590.099
2017,8,19,6,26,90,4.2,158,10,0,80,1,0.5,4,1.888888889,632.0666667,3.833333333,2225.668
2017,8,19,7,26,90,3.7,156,10,0,80,1,0.5,4,2,1045.722222,4,4536.373
2017,8,20,0,30,80,4,167,20,0,70,1,0.5,4,2,916.5444444,4,3412.002333
2017,8,20,1,30,80,5.7,165,20,0,80,1,0.5,4,1.666666667,909.1722222,3.166666667,3727.08
2017,8,20,2,30,75,7,173,10,0,60,1,0.5,4,1,358.1888889,3,2421.819333
2017,8,20,3,29,80,8,174,0,0,30,1,0.5,4,1.5,562.0388889,3.611111111,2909.897
2017,8,20,4,27,90,7.6,180,5,0,30,0,1,4,2,1271.061111,4,4233.333
2017,8,20,5,27,90,8.1,179,5,0,60,0,1,4,1.111111111,1237.677778,4,7282.085667
2017,8,20,6,27,85,7.5,177,20,0,60,0,1,4,1,655.1,4,4217.687667
2017,8,20,7,27,85,8,176,0,0,30,0,1,4,0.888888889,487.4388889,4,3856.468667
2017,8,21,0,30,80,7.5,188,20,0,80,0,1,4,0.888888889,421.8666667,4,2849.108
2017,8,21,1,30,80,6.3,185,20,0,60,0,0.5,4,0.722222222,282.5166667,3.555555556,2215.717
2017,8,21,2,31,80,5.1,189,0,0,30,0,0.5,4,1.166666667,743.0055556,3.666666667,4107.397667
2017,8,21,3,29,85,4.6,185,0,0,30,0,0.5,4,1.277777778,105.2333333,3.555555556,741.7866667
2017,8,21,4,27,90,4.9,166,20,0,30,0,0.5,4,1.722222222,216.8555556,4.111111111,1185.713333
2017,8,21,5,27,90,5.4,173,20,0,60,0,0.5,4,0.722222222,89.57777778,3.5,508.9783333
2017,8,21,6,26,95,4.4,156,10,0,60,0,0.5,4,1.833333333,413.4222222,4.833333333,2077.203
2017,8,21,7,26,95,3.2,131,10,0,80,0,0.5,4,2,527.1833333,4,2083.956667
2017,8,22,0,30,80,2.9,145,5,0,70,0,0.5,4,2,545.3666667,4,3024.626667
2017,8,22,1,31,75,3.3,162,5,0,60,0,0.5,4,1.944444444,314.7222222,4,1565.054667
2017,8,22,2,31,80,5.1,154,0,0,20,0,0.5,3,1.888888889,472.8055556,4,2451.033667
2017,8,22,3,30,80,3.9,138,0,0,20,0,0.5,3,1.666666667,678.2833333,4,3552.922667
2017,8,22,4,28,90,3.8,139,0,0,20,0,0.5,3,1.888888889,996.0611111,4.833333333,4029.468667
2017,8,22,5,27,90,4.4,153,0,0,20,0,0.5,3,2,1039.772222,4.555555556,3404.572333
2017,8,22,6,27,95,4.4,149,0,0,20,0,0.5,3,2,628.9111111,4.333333333,2285.380667
2017,8,22,7,27,95,3.7,135,0,0,20,0,0.5,3,2,483.6166667,4,2098.626667
2017,8,23,0,31,80,3.2,134,0,0,20,0,0.5,3,2,316.0166667,4,1955.299333
2017,8,23,1,32,75,6,171,0,0,20,0,0.5,3,2,395.7166667,4,2199.914667
2017,8,23,2,32,80,5.3,177,0,0,10,0,0.5,2,2,623.2888889,4,3304.749333
2017,8,23,3,30,80,5.9,171,0,0,10,0,1,2,1.833333333,534.1611111,4,3027.482333
2017,8,23,4,28,90,5.1,177,0,0,10,1,1,2,1.388888889,676.3388889,4,4635.797333
2017,8,23,5,28,90,6,182,0,0,10,1,1,2,2,1435.888889,4,5052.496333
2017,8,23,6,28,90,5.9,191,0,0,10,0,1,2,2,692.6444444,4,2674.141
2017,8,23,7,28,90,5.9,197,0,0,10,0,1,2,2,440.2611111,4,2415.981667
2017,8,24,0,30,85,5.7,201,0,0,10,0,1,2,2,729.8944444,4,3083.117
2017,8,24,1,31,80,5.6,207,0,0,10,0,1,2,1.722222222,1454.394444,4,5310.688
2017,8,24,2,31,80,5.1,219,0,0,10,0,1,2,1.5,1390.327778,4,5439.648667
2017,8,24,3,30,85,5.3,205,0,0,20,0,1,3,2,1274.45,4,3917.365333
2017,8,24,4,28,90,5.8,206,0,0,20,1,1,3,2,1028.233333,4,3465.614333
2017,8,24,5,28,90,5.8,215,0,0,20,1,1,3,2,1063.361111,4,3718.739333
2017,8,24,6,27,90,4.3,236,5,0,20,1,1,3,2,900.7333333,4,3550.244
2017,8,24,7,27,95,3.4,244,5,0,60,0,1,4,2,1028.761111,4,3058.249333
2017,8,25,0,29,90,1.6,255,10,0,60,0,1,4,2,1177.733333,4,3260.334333
2017,8,25,1,30,85,1.9,328,10,0,60,0,0.5,4,2,1188.211111,3.5,2568.882333
2017,8,25,2,29,85,4.2,360,10,0,30,1,0.5,4,2,1206.488889,3.5,2846.069667
2017,8,25,3,28,85,3,2,0,0,30,1,0.5,4,2,639.7944444,3.722222222,1826.131
2017,8,25,4,27,85,3.4,15,5,0,60,1,0.5,4,2,184.2722222,3.555555556,716.2026667
2017,8,25,5,26,85,5.7,15,5,0,60,1,0.5,4,0.388888889,19.21666667,2.722222222,293.2076667
2017,8,25,6,25,85,5.9,21,5,0,60,0,1,4,1.055555556,81.13333333,2.777777778,447.2356667
2017,8,25,7,25,85,6.3,27,5,0,30,0,1,4,1.277777778,99.4,3.722222222,553.4386667
2017,8,26,0,28,60,5.6,33,0,0,20,0,1,3,2,885.0111111,4,2810.237333
2017,8,26,1,29,60,4.7,28,0,0,20,0,1,3,2,1128.755556,4,3625.775333
2017,8,26,2,28,55,4.7,28,0,0,20,0,0.5,3,2,1303.511111,4,4488.034333
2017,8,26,3,28,60,4.7,31,0,0,20,0,0.5,3,2,981.3277778,4,3145.823
2017,8,26,4,25,80,3.2,34,0,0,10,0,0.5,2,2,899.1944444,4,3180.477667
2017,8,26,5,24,80,1.8,71,0,0,10,0,0.5,2,2,699.7388889,4,2379.254333
2017,8,26,6,23,80,2.8,77,0,0,10,0,0.5,2,2,261.3277778,4,1008.445
2017,8,26,7,23,85,2.3,67,0,0,10,0,0.5,2,1.722222222,157.6333333,3.833333333,821.037
2017,8,27,0,28,60,1.4,155,0,0,10,0,0.5,2,1.166666667,47.43333333,3.666666667,511.3886667
2017,8,27,1,30,55,0.8,315,0,0,10,0,0.5,2,0.666666667,20.12222222,3.333333333,354.8843333
2017,8,27,2,30,60,3.8,331,0,0,10,0,0.5,2,0,0,0.944444444,61.28433333
2017,8,27,3,28,65,4,354,0,0,10,0,0.5,2,0,0,0,0
2017,8,27,4,26,85,1.4,231,0,0,10,0,0.5,2,0,0,0.111111111,0.257
2017,8,27,5,25,85,2.3,160,0,0,10,0,0.5,2,0.111111111,0.911111111,2.111111111,70.651
2017,8,27,6,24,90,2.8,139,0,0,10,0,0.5,2,0,0,0.111111111,1.102
2017,8,27,7,24,90,2.6,122,0,0,10,0,0.5,2,0.444444444,36.77222222,1.444444444,194.3686667
2017,8,28,0,29,75,3.1,199,0,0,10,0,0.5,2,2,426.1444444,3.611111111,1463.878333
2017,8,28,1,30,75,2.8,226,0,0,10,0,0.5,2,2,313.0388889,3,1013.124333
2017,8,28,2,30,80,3.6,219,0,0,10,0,0.5,2,1.944444444,220.6666667,3.611111111,837.0266667
2017,8,28,3,29,80,4,207,0,0,10,0,0.5,2,0.666666667,22.35,3.944444444,455.9706667
2017,8,28,4,27,90,5.1,179,0,0,10,0,0.5,2,1.5,133.4,4,908.3676667
2017,8,28,5,27,95,3.6,214,0,0,20,0,0.5,3,2,319.2388889,3.777777778,1129.416333
2017,8,28,6,27,95,2.7,255,0,0,20,0,0.5,3,1.944444444,240.95,4.5,1271.867333
2017,8,28,7,26,90,3.9,308,0,0,30,0,0.5,4,1.388888889,91.97222222,5,1046.421
2017,8,29,0,26,85,6.8,19,5,0,60,0,0.5,4,1.388888889,128.4444444,4.666666667,914.6493333
2017,8,29,1,26,70,6.8,17,0,0,30,0,1,4,1.944444444,122.3222222,5,775.3166667
2017,8,29,2,26,65,7.3,12,0,0,20,0,1.5,3,1.888888889,582.0055556,4.833333333,2411.204
2017,8,29,3,25,65,7.7,16,0,0,10,0,1.5,2,2,1573.627778,5,6080.516333
2017,8,29,4,23,70,7.1,15,0,0,10,0,1.5,2,1.444444444,1269.266667,3.555555556,5734.431333
2017,8,29,5,23,70,5.8,21,0,0,10,0,1.5,2,1,1167.366667,3.111111111,5640.776
2017,8,29,6,22,70,5.9,21,0,0,10,0,1,2,1.722222222,2003.622222,3,5336.260667
2017,8,29,7,22,75,6,24,0,0,10,0,1,2,2,1392.927778,3,3109.151333
2017,8,30,0,25,65,4.1,359,0,0,10,0,1,2,2,1549.172222,3,3601.370333
2017,8,30,1,26,70,6.1,22,0,0,10,0,1,2,2,1398.35,3,3359.116333
2017,8,30,2,26,65,7.2,19,0,0,20,0,1,3,2,1089.188889,3,2665.521
2017,8,30,3,25,65,6.6,18,0,0,20,0,1,3,2,864.6777778,3,2104.823333
2017,8,30,4,23,70,7,24,0,0,20,0,1,3,2,1015.244444,3.111111111,2386.400333
2017,8,30,5,23,70,6.3,27,0,0,20,0,1,3,2,1357.872222,4,4416.366333
2017,8,30,6,23,75,5.8,22,0,0,20,0,1,3,2,1264.283333,4,4220.535
2017,8,30,7,23,75,6.5,25,0,0,20,0,1,3,2,2357.127778,4,8131.986333
2017,8,31,0,25,70,6.2,27,0,0,20,0,1,3,2,1852.294444,4,6241.776667
2017,8,31,1,26,65,6.8,21,0,0,20,0,1,3,2,2164.85,4,6947.021667
2017,8,31,2,26,65,6.5,15,0,0,10,0,1,2,2,2479.494444,3.888888889,8397.205667
2017,8,31,3,25,70,6.6,5,0,0,20,0,1,3,1.277777778,1585.177778,3.5,7756.260333
2017,8,31,4,23,75,5.5,16,0,0,20,0,1,3,1.777777778,1000.338889,4,4173.88
2017,8,31,5,23,80,5.9,21,0,0,20,0,1,3,2,715.55,4.611111111,2747.584
2017,8,31,6,23,80,3.6,15,0,0,20,0,0.5,3,2,848.2333333,3.833333333,2649.972333
2017,8,31,7,23,80,3,56,0,0,20,0,0.5,3,2,1006.627778,4,3263.584333
2017,9,1,0,26,60,4,49,0,0,20,0,0.5,3,2,450.5388889,3.833333333,1652.648667
2017,9,1,1,27,55,4.8,47,0,0,20,0,0.5,3,0.166666667,2.116666667,3.166666667,214.6593333
2017,9,1,2,26,60,4.1,38,0,0,10,0,0.5,2,1.722222222,211.4555556,4,989.728
2017,9,1,3,25,60,4.6,46,0,0,10,0,0.5,2,1.833333333,916.45,4,3506.921
2017,9,1,4,23,75,4.1,51,0,0,10,0,0.5,2,1.055555556,886.1111111,4,5231.32
2017,9,1,5,22,80,4.5,42,0,0,10,0,0.5,2,0.888888889,766.9611111,4,5655.620333
2017,9,1,6,22,75,3.8,60,0,0,10,0,0.5,2,1.722222222,653.3388889,4,2746.456
2017,9,1,7,21,80,4.3,51,0,0,10,0,0.5,2,1.666666667,308.3166667,3.888888889,1508.707667
2017,9,2,0,25,65,3.8,53,0,0,10,0,0.5,2,1.833333333,400.0111111,4,1679.242333
2017,9,2,1,26,55,3.2,49,0,0,10,0,0.5,2,1.611111111,437.3055556,3.888888889,1831.415
2017,9,2,2,25,60,5,47,0,0,20,0,0.5,3,1.777777778,277.9,4,1275.790333
2017,9,2,3,24,65,4.7,50,0,0,20,0,0.5,3,2,704.4277778,4,2296.725
2017,9,2,4,22,75,3.5,63,0,0,20,0,0.5,3,2,1736.172222,3.222222222,4238.005
2017,9,2,5,22,75,2.9,54,0,0,20,0,0.5,3,2,1566.566667,3,3658.569333
2017,9,2,6,22,80,3.9,46,0,0,20,0,0.5,3,1.944444444,577.7166667,3,1737.023333
2017,9,2,7,22,75,4.2,46,0,0,20,0,0.5,3,1.722222222,447.7555556,3,1568.365667
2017,9,3,0,25,70,3.8,53,0,0,20,0,0.5,3,1.944444444,497.6333333,3,1548.594
2017,9,3,1,26,60,3.2,41,0,0,20,0,0.5,3,1.166666667,93.62222222,3,600.0386667
2017,9,3,2,26,60,4.6,42,0,0,20,0,0.5,3,2,602.1388889,3,1742.802333
2017,9,3,3,25,70,4.7,56,0,0,20,0,0.5,3,2,1179.005556,3,3615.385667
2017,9,3,4,23,75,2.7,63,0,0,20,0,0.5,3,2,1654.927778,3,3926.243667
2017,9,3,5,22,75,3.4,60,0,0,20,0,0.5,3,1,681.6222222,3,3509.82
2017,9,3,6,22,75,4.5,43,0,0,20,0,0.5,3,0.944444444,256.5333333,3,1624.160667
2017,9,3,7,23,80,5,46,0,0,20,0,0.5,3,0.722222222,109.4777778,2.555555556,1010.149333
2017,9,4,0,25,75,3.2,55,0,0,20,0,0.5,3,0.555555556,243.8333333,2.166666667,1299.830667
2017,9,4,1,26,70,1.8,38,0,0,20,0,0.5,3,0.555555556,237.5444444,2,1384.720333
2017,9,4,2,27,75,4.6,15,0,0,20,0,0.5,3,0.944444444,471.7055556,3.5,3546.773667
2017,9,4,3,25,85,4.3,31,5,0,60,0,0.5,4,0.888888889,129.9722222,4,1477.079667
2017,9,4,4,24,90,2.6,32,5,0,60,0,0.5,4,1,362.35,4,3112.788333
2017,9,4,5,24,90,3,88,5,0,60,1,0.5,4,0.833333333,164.4666667,3.722222222,1828.962667
2017,9,4,6,24,90,2.4,88,5,0,60,1,0.5,4,0.333333333,3.594444444,2.555555556,248.3016667
2017,9,4,7,24,90,1.9,72,5,0,60,1,0.5,4,0.277777778,8.138888889,2.222222222,202.8213333
2017,9,5,0,26,85,1.1,49,0,0,30,1,0.5,4,0.222222222,7.161111111,1.888888889,209.959
2017,9,5,1,28,80,2,53,0,0,30,0,0.5,4,0.444444444,18.79444444,2.5,317.4203333
2017,9,5,2,28,85,2.6,65,0,0,30,0,0.5,4,1.388888889,255.7166667,3.666666667,1190.766333
2017,9,5,3,27,90,2.4,7,0,0,30,0,0.5,4,0.277777778,24.91666667,1.222222222,286.2886667
2017,9,5,4,25,95,0.9,360,0,0,30,0,0.5,4,1,136.2722222,2.666666667,499.8866667
2017,9,5,5,25,95,2.2,266,0,0,30,0,0.5,4,0.555555556,56.60555556,3.222222222,424.7306667
2017,9,5,6,25,95,2.3,305,0,0,20,0,0.5,3,0,0,0,0
2017,9,5,7,25,95,2.4,279,0,0,20,0,0.5,3,0.111111111,1.655555556,1.166666667,121.2143333
2017,9,6,0,26,90,2.5,331,0,0,30,0,0.5,4,1.388888889,52.98333333,3.944444444,633.767
2017,9,6,1,28,85,1.1,270,0,0,30,0,0.5,4,1.333333333,75.45555556,3.555555556,399.9493333
2017,9,6,2,28,85,3,222,5,0,30,0,0.5,4,0,0,0.222222222,7.895666667
2017,9,6,3,27,90,3,253,5,0,60,0,0.5,4,1.333333333,81.95,3.777777778,559.5633333
2017,9,6,4,26,95,3.3,224,5,0,60,0,0.5,4,1.5,166.9888889,3.555555556,848.4036667
2017,9,6,5,25,95,2.6,239,5,0,60,0,0.5,4,1.222222222,354.3611111,4,2168.503333
2017,9,6,6,25,95,1.8,299,10,0,80,0,0.5,4,1.555555556,698.8611111,4,2798.457
2017,9,6,7,23,95,4.5,13,10,0,80,0,0.5,4,0.777777778,383.9722222,1.833333333,1216.862333
2017,9,7,0,23,85,6.4,23,5,0,80,0,0.5,4,0,0,0.5,12.69333333
2017,9,7,1,24,80,5.9,26,0,0,30,0,0.5,4,1.444444444,615.7277778,2.888888889,2009.284667
2017,9,7,2,24,80,5.4,10,5,0,60,0,0.5,4,2,1496.211111,4,4634.016333
2017,9,7,3,24,80,5.8,5,5,0,20,0,0.5,3,1.944444444,1311.055556,4,4655.872667
2017,9,7,4,22,85,4.3,9,0,0,20,0,0.5,3,1,824.6833333,4,5967.603
2017,9,7,5,22,90,4.6,2,0,0,10,0,0.5,2,1.833333333,943.4388889,4,3382.715
2017,9,7,6,22,85,4.2,3,0,0,0,0,0.5,1,2,1033.261111,4,3323.657667
2017,9,7,7,22,85,4.5,8,0,0,0,0,0.5,1,2,752.9888889,4,2526.318333
2017,9,8,0,25,75,3.1,27,0,0,0,0,0.5,1,2,541.8666667,4,1938.661667
2017,9,8,1,26,65,3.1,33,0,0,0,0,0.5,1,2,492.95,4,1777.15
2017,9,8,2,26,70,4.3,3,0,0,10,0,0.5,2,1.888888889,316.5666667,4,1194.994667
2017,9,8,3,24,80,5.7,9,0,0,10,0,0.5,2,1.611111111,238.4277778,3.944444444,1073.159667
2017,9,8,4,22,85,3.5,16,0,0,10,0,0.5,2,1.666666667,354.9555556,4,1493.765
2017,9,8,5,22,90,3.4,23,0,0,10,0,0.5,2,0.944444444,267.8388889,4,1671.417
2017,9,8,6,21,90,3.8,27,0,0,10,0,0.5,2,1.277777778,74.43333333,4,658.5113333
2017,9,8,7,22,85,4.2,25,0,0,10,0,0.5,2,1.277777778,41.13888889,4,427.1286667
2017,9,9,0,24,70,2.3,47,0,0,10,0,0.5,2,0.111111111,1.816666667,3.722222222,224.9673333
2017,9,9,1,26,65,1.7,350,0,0,10,1,0.5,2,0,0,2.722222222,182.948
2017,9,9,2,27,65,2.6,323,0,0,10,1,0.5,2,0.5,22.63888889,3,358.194
2017,9,9,3,25,75,2.6,13,0,0,10,1,0.5,2,0.166666667,11.91666667,1.388888889,157.5043333
2017,9,9,4,23,90,3.4,27,0,0,10,1,0.5,2,0,0,0.888888889,35.63666667
2017,9,9,5,22,95,2.8,35,0,0,10,1,0.5,2,0,0,0,0
2017,9,9,6,22,95,2.5,69,0,0,10,1,0.5,2,0,0,0,0
2017,9,9,7,21,90,2.6,72,0,0,10,1,0.5,2,0,0,0.722222222,31.96166667
2017,9,10,0,26,80,1.6,97,0,0,10,1,0.5,2,0,0,0,0
2017,9,10,1,28,65,1.6,30,0,0,20,1,0.5,3,0.0555555556,0.0777777778,1.222222222,89.24766667
2017,9,10,2,27,70,3.3,145,0,0,20,1,0.5,3,0,0,0,0
2017,9,10,3,26,70,3.2,144,0,0,20,0,0.5,3,0.166666667,5.811111111,2.888888889,250.728
2017,9,10,4,24,85,3.7,136,10,0,60,0,0.5,4,0.611111111,35.60555556,2.833333333,413.4053333
2017,9,10,5,24,90,6.1,158,10,0,60,0,0.5,4,0.666666667,144.0777778,2.888888889,966.2206667
2017,9,10,6,25,95,7.8,176,10,0,70,0,1.5,4,1,306.7222222,4,2111.827
2017,9,10,7,26,95,7.1,189,10,0,70,0,2,4,1,219.8555556,4,2186.263667
2017,9,11,0,26,95,5.2,204,20,0,80,0,1,4,1,695.8722222,4,5093.109
2017,9,11,1,26,90,6.7,226,20,0,70,0,1,4,1,1261.544444,3.166666667,7335.094
2017,9,11,2,26,95,5.5,291,5,0,60,0,1,4,1,1328.505556,3.277777778,8084.738667
2017,9,11,3,25,95,6.2,349,0,0,30,0,1,4,0.166666667,252.1388889,3.833333333,8473.027667
2017,9,11,4,23,85,6.8,356,0,0,30,0,1,4,0.5,406.0111111,4,5410.404
2017,9,11,5,23,80,6.7,351,0,0,30,0,1,4,1.055555556,473.5888889,4,2626.342667
2017,9,11,6,23,80,6.3,355,0,0,20,0,1,3,2,1683.55,4,4522.765667
2017,9,11,7,23,80,5.9,355,0,0,20,0,1,3,2,1838.116667,4,5892.692333
2017,9,12,0,24,70,5,358,0,0,10,0,1,2,2,1357.216667,4,4518.645333
2017,9,12,1,25,65,4.5,3,0,0,10,0,0.5,2,2,1780.444444,4,6002.439333
2017,9,12,2,26,70,5.2,359,0,0,10,0,0.5,2,2,2063.177778,4,7153.691
2017,9,12,3,24,75,7.1,4,0,0,10,0,0.5,2,1.777777778,1722.933333,4,6260.939
2017,9,12,4,23,80,6.9,13,0,0,0,0,0.5,1,1.555555556,588.3666667,4,2751.064
2017,9,12,5,21,80,5.2,25,0,0,0,0,0.5,1,1.055555556,405.2944444,4,1951.731333
2017,9,12,6,21,80,5.9,30,0,0,0,0,0.5,1,1.222222222,742.6055556,4,4739.866333
2017,9,12,7,21,70,7.4,23,0,0,0,0,1,1,1,512.7055556,4,5987.093333
2017,9,13,0,24,55,6.8,28,0,0,0,0,1,1,1,368.6,3.277777778,2584.639333
2017,9,13,1,26,50,5.8,34,0,0,0,0,1,1,1,747.15,3,3925.230667
2017,9,13,2,25,55,6.8,25,0,0,10,0,1,2,1.555555556,1581.405556,2.944444444,5704.465333
2017,9,13,3,24,70,7.3,20,0,0,10,0,1,2,2,2298.966667,4,7706.821333
2017,9,13,4,22,80,7.4,24,0,0,10,1,1,2,1.166666667,1299.788889,3.277777778,5860.772333
2017,9,13,5,21,85,4.3,33,0,0,10,1,1,2,1.166666667,821.9111111,3.944444444,5603.752
2017,9,13,6,21,85,3.4,43,0,0,10,1,1,2,2,884.5333333,3.555555556,2356.189
2017,9,13,7,21,80,3.6,42,0,0,10,1,1,2,2,638.5444444,4,2347.650667
2017,9,14,0,24,70,4.6,42,0,0,20,1,1,3,1.944444444,659.1,4,2241.661
2017,9,14,1,26,60,4.4,39,0,0,20,1,1,3,2,1403.044444,4,5128.729
2017,9,14,2,25,70,9,49,5,0,30,1,1.5,4,2,1187.005556,4,4529.35
2017,9,14,3,23,80,9,45,5,0,60,0,1.5,4,1.5,1367.961111,3.333333333,4626.279667
2017,9,14,4,22,85,6,49,5,0,60,0,2.5,4,1.666666667,1836.772222,2.5,5130.313667
2017,9,14,5,22,80,6,48,0,0,30,0,2.5,4,0.833333333,453.55,2.277777778,2851.829
2017,9,14,6,22,80,6,51,0,0,30,0,3,4,0.5,48.82777778,2.666666667,848.105
2017,9,14,7,22,75,6,55,0,0,30,0,3,4,0.611111111,85.90555556,3.777777778,1172.139667
2017,9,15,0,23,75,10,47,0,0,30,0,3,4,1,1009.805556,3.555555556,6317.966667
2017,9,15,1,25,75,10,55,0,0,30,0,3,4,1,561.55,3,2745.798667
2017,9,15,2,24,80,10,60,5,0,30,0,3,4,1.388888889,1329.833333,2.944444444,4448.069667
2017,9,15,3,23,75,12,59,5,0,60,0,3,4,1.888888889,2572.05,3.388888889,7820.094333
2017,9,15,4,22,70,14,46,5,0,60,0,2,4,1.611111111,2256.155556,3,7787.802667
2017,9,15,5,22,75,14,54,5,0,70,0,2,4,1.111111111,1555.733333,2.777777778,7102.484333
2017,9,15,6,22,75,14,49,5,0,30,0,2.5,4,0.722222222,1011.605556,2.388888889,6852.566667
2017,9,15,7,23,80,6.6,44,0,0,30,0,2.5,4,0,0,3,8312.403
2017,9,16,0,23,80,10,51,5,0,30,0,2.5,4,0,0,3,8498.995333
2017,9,16,1,24,75,10,48,5,0,70,0,2.5,4,0,0,3,8248.873
2017,9,16,2,24,80,14,46,10,0,70,0,2.5,4,0,0,3,8509.483333
2017,9,16,3,23,80,14,40,10,0,70,0,2.5,4,0,0,3,8561.809333
2017,9,16,4,23,75,14,38,5,0,60,0,2,4,0,0,3,8490.108667
2017,9,16,5,22,80,14,26,0,0,30,0,2,4,0,0,3,8724.293667
2017,9,16,6,22,80,8.1,28,0,0,30,0,2,4,0,0,3,8764.614333
2017,9,16,7,22,85,7.5,12,0,0,30,0,2,4,0,0,3,8668.340333
2017,9,17,0,23,75,10,24,0,0,30,0,2,4,0,0,3,8751.215333
2017,9,17,1,24,75,8,350,0,0,20,0,2,3,0,0,3,8198.042333
2017,9,17,2,23,75,8,353,0,0,20,0,2,3,0,0,3,8183.726667
2017,9,17,3,23,75,7,352,0,0,10,0,2,2,0,0,3,7479.425667
2017,9,17,4,22,75,8.6,2,0,0,10,0,1.5,2,0,0,3,6223.857
2017,9,17,5,22,80,6.4,3,0,0,10,0,1,2,0,0,3,5571.843
2017,9,17,6,21,85,5.8,356,0,0,10,0,1,2,0,0,3,8518.324
2017,9,17,7,21,85,5.7,351,0,0,10,0,1,2,0,0,3,6582.4
2017,9,18,0,23,75,3.8,12,0,0,10,0,0.5,2,0,0,3,2216.931667
2017,9,18,1,24,65,2.6,360,0,0,10,0,0.5,2,0,0,3,1950.329667
2017,9,18,2,25,65,2.5,342,0,0,10,0,0.5,2,0.166666667,39.61666667,3,2187.146
2017,9,18,3,23,75,1.4,300,0,0,10,0,0.5,2,1.777777778,323.0166667,3.777777778,1157.575
2017,9,18,4,22,90,0.5,202,0,0,10,0,0.5,2,0.166666667,4.977777778,3,299.3333333
2017,9,18,5,22,90,2.1,227,0,0,10,0,0.5,2,0.277777778,7.533333333,2.055555556,184.828
2017,9,18,6,22,90,3.2,238,0,0,10,0,0.5,2,0,0,0,0
2017,9,18,7,22,95,3.3,225,0,0,10,0,0.5,2,0,0,0.777777778,31.80533333
2017,9,19,0,24,85,3.6,234,0,0,20,0,0.5,3,0.166666667,1.038888889,2.611111111,136.6916667
2017,9,19,1,25,75,3.2,224,0,0,20,0,0.5,3,0.722222222,18.48888889,2.444444444,182.9546667
2017,9,19,2,25,75,3.7,218,0,0,20,0,0.5,3,0,0,0.333333333,10.412
